"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LPO",11.4831646204238,0.0841939844397695,0.536477789864205,0.156938434415115,0.875293368874249,0.930877910422425
"MYO15B",291.981522629765,-0.022553526818133,0.143571741092891,-0.157088899573495,0.87517478582505,0.930877910422425
"NPR3",21.7657950790459,0.0741704294720898,0.471879429697156,0.157180891567346,0.875102287423849,0.930877910422425
"RP11-465B22.3",184.015099050008,0.0245532356104061,0.156230022109254,0.157160802251155,0.875118119617672,0.930877910422425
"SLC10A7",515.124976506605,0.0158646010681911,0.100919727004807,0.15720019800921,0.875087072252743,0.930877910422425
"ZMIZ2",2216.51675078465,-0.0104735798772806,0.0667052252651507,-0.157012885207246,0.875234693133452,0.930877910422425
"CAPZA2",2583.39300517993,0.012969285958001,0.0829449797155609,0.156360107657822,0.875749179837677,0.931261756224419
"CCDC85A",35.0769475748293,0.0434155196803402,0.277773041385452,0.156298535897494,0.875797710341642,0.931261756224419
"POLR2J2",128.640468621898,-0.036679663516912,0.234800597727386,-0.156216227181409,0.875862586323162,0.931275049178505
"AC007325.4",687.806562569125,0.0203645143358143,0.130977688048331,0.155480789432623,0.876442297579165,0.931334518212821
"CYP4F32P",20.7806718612479,-0.0563048260312821,0.362028892782898,-0.15552578027259,0.87640683149287,0.931334518212821
"HOXA10",1834.6737375703,0.00838023248244899,0.0537183086195201,0.156003282638795,0.876030433732046,0.931334518212821
"INTS2",2250.52729864652,-0.0127074405247798,0.0814920027438611,-0.155934816876703,0.87608440108408,0.931334518212821
"NRP1",832.742698271736,-0.0188374325075045,0.121129174059339,-0.155515239444103,0.876415140760526,0.931334518212821
"RP11-12A20.7",44.5915739223425,-0.0404652278106597,0.260086770814843,-0.155583568068009,0.876361277985538,0.931334518212821
"RPS4XP9",6.21593146207629,-0.10301168891907,0.662346740707511,-0.155525320180536,0.876407194180208,0.931334518212821
"SLC43A1",1689.87882483287,-0.0129750535092767,0.0832831923480811,-0.155794382317234,0.876195098818241,0.931334518212821
"SSBP3",2180.67442706237,0.00935583670532848,0.0600364927865818,0.155835830360489,0.876162427089263,0.931334518212821
"TMEM200B",26.8073296889334,-0.0515421570921153,0.330955734528471,-0.15573731383005,0.876240083823763,0.931334518212821
"ABCC10",1352.18703072664,0.0155443932594988,0.100030975646609,0.155395797741834,0.87650929684166,0.931341891037146
"LIPC",8.54557993607344,-0.090260717927873,0.581126774981902,-0.155320184534061,0.876568903755319,0.931341891037146
"SUPT3H",392.802640684626,-0.0179418318097239,0.115550491923486,-0.155272656230702,0.876606371317568,0.931341891037146
"CRB3",21.496502848761,-0.0582582962381422,0.376459603206458,-0.154753114921051,0.87701595468437,0.931721377202771
"ETNK2",1110.32176409389,-0.0101294226929715,0.0655147532302983,-0.154612849679284,0.877126539241171,0.931727522208451
"KCNJ2",55.9631617781888,-0.035339418734946,0.228564940484815,-0.154614345752182,0.877125359730612,0.931727522208451
"NECAP2",1435.80361501064,0.00797707056309311,0.0516163960484195,0.154545283549245,0.877179808964428,0.931728445830137
"ATP6AP2",2492.79245674999,0.0127916234215904,0.0828262845378334,0.154439179458152,0.877263463473149,0.931761641718898
"ABCG8",8.42976933097463,-0.0894816219878182,0.580446824769717,-0.154159895737768,0.8774836626871,0.93177549850872
"DNMT3A",1444.3758263078,-0.0199117468096776,0.129050072390296,-0.154294735685672,0.877377347928147,0.93177549850872
"ICAM2",14.4864885562774,-0.0768603858535694,0.49858583640545,-0.154156777512361,0.877486121282746,0.93177549850872
"TNFRSF14",30.2418651466527,0.0596643857696164,0.38674703877074,0.154272379070457,0.877394974881998,0.93177549850872
"FAM83E",5.63740021404924,0.108948033747202,0.707717732505974,0.153942777951071,0.877654854174676,0.931899018397224
"DSTYK",1983.11012479199,0.00919831379988951,0.0598705725754978,0.153636643248906,0.877896242806351,0.932055794557408
"GPAT2P2",16.8920412481813,-0.0717111823897689,0.466801093118203,-0.153622567399623,0.877907341951942,0.932055794557408
"ACP7",17.0303571668845,0.0674129986107852,0.439484427072067,0.153391097518299,0.87808986495955,0.932082615297341
"FAM168B",7528.34504364561,-0.010345652503376,0.0674182554689983,-0.153454764312811,0.878039660568361,0.932082615297341
"TIMP4",10.0827348585946,0.0819317725392595,0.533820541845726,0.153481865377406,0.878018290198075,0.932082615297341
"FAM96B",1610.30522890214,0.0103694350765411,0.0676670384163774,0.153242041017587,0.878207405240886,0.932122008706811
"SOGA3",386.557850353292,-0.0227606221356847,0.148557286482205,-0.153211078868294,0.878231821149834,0.932122008706811
"CTB-1048E9.7",10.1259885870497,-0.0814098662888021,0.532044130516353,-0.153013371672371,0.878387730398197,0.932231839215134
"EEF1A1P19",146.981745969783,0.0231258592825302,0.151360199539436,0.152786923860422,0.878566309906235,0.932254434352376
"FAM198B",5.65895870584742,-0.113153584483137,0.740368007439738,-0.152834243708656,0.878528992385473,0.932254434352376
"NUCB2",2858.39387039661,0.00774398519054734,0.0506693702907415,0.1528336576143,0.878529454591313,0.932254434352376
"BRCC3P1",11.2204641310696,-0.0892903710696429,0.585747037142496,-0.152438451085022,0.878841131856392,0.932434761354408
"GLRA3",13.5752333655301,-0.0719117896694606,0.471724201720137,-0.15244456274924,0.878836311785899,0.932434761354408
"S100A2",12.5604354223285,-0.076224340569744,0.500646006020115,-0.152251969761408,0.87898820576013,0.932535160299575
"CTD-2104P17.1",7.28819124387403,-0.116815280092721,0.768012935755798,-0.152100667390145,0.879107537831638,0.932606117187778
"RGS20",129.846750869352,0.028898123676961,0.19016543333366,0.15196307325873,0.87921606060859,0.93261530589363
"RP4-539M6.19",80.6592866375455,-0.0663534218681309,0.436660105591391,-0.151956684429105,0.879221099639779,0.93261530589363
"COMMD4",1885.1490331261,-0.0118625716823667,0.0782433837364699,-0.15161117932119,0.879493615520078,0.93279307948479
"NIF3L1",1119.00165355151,-0.00921581116042082,0.0607765740015887,-0.151634265534282,0.879475405909184,0.93279307948479
"OR7E38P",93.5967709290076,-0.0294960118831428,0.194861724636705,-0.15136893578323,0.879684692732816,0.932921766029507
"SEMA7A",159.258669320055,0.0256229440222781,0.169386525359931,0.151269080984049,0.879763458387564,0.932921766029507
"ZNF30",189.099990542936,-0.0347213521378234,0.229550809334762,-0.151257807534837,0.879772350980416,0.932921766029507
"ZNRF2P2",62.235420751329,-0.0366638414911381,0.242733715553342,-0.151045524959556,0.879939804115543,0.933043691155016
"SLC28A2",24.6062703673822,0.0654236035288434,0.433364888568367,0.150966553254861,0.880002100092916,0.933054105053795
"CH17-270A2.2",8.4080374139857,-0.0829670198957651,0.550608864668635,-0.150682317738738,0.880226322358175,0.933236195686048
"RPL3P1",5.31178723493587,0.111632060932615,0.741614404503985,0.150525745258788,0.880349840357954,0.933311501991699
"CTD-2550O8.7",5.68959925061606,-0.103540679544873,0.688405201551336,-0.150406590931536,0.880443841612976,0.933355508717601
"DPY19L2",70.1547354669262,0.0329737576020454,0.219459877190507,0.150249594705741,0.880567699042738,0.933375514556121
"SIX5",761.098451294344,0.0134515712161322,0.089502831146804,0.150292130916716,0.88053414109535,0.933375514556121
"EMC1",3687.58211207472,-0.0122969321549738,0.0819691094927027,-0.150019101477106,0.880749545005289,0.933512616818017
"NCAM1",1935.78783791967,-0.00793149239290943,0.0529162747798924,-0.149887580444784,0.880853310389001,0.933566949515815
"TMEM45A",1128.25379459656,0.0136234746264102,0.0910727037379736,0.149588999417504,0.881088887715567,0.933760967485427
"C15orf41",381.906900983035,-0.0243981484375834,0.163348586322403,-0.149362470694595,0.881267623543908,0.933788859952194
"GBA2",2811.46320590148,-0.0092222981426985,0.0617746305168548,-0.149289409997883,0.881325271228712,0.933788859952194
"RP11-124D2.7",24.1439297175746,-0.0647042693273502,0.433277188898493,-0.149336893298828,0.881287805016138,0.933788859952194
"RP11-389O22.5",5.51903071954369,-0.100271969397229,0.67111568539425,-0.149410856547517,0.881229445601093,0.933788859952194
"BCLAF1",9484.03471489904,-0.0091511085711718,0.0613291719528705,-0.149212981029715,0.881385577281478,0.933797113128878
"MRPS23",1848.71115967483,0.00976854499088055,0.0655299786639219,0.149069863748616,0.881498505401042,0.933861113234982
"CCNE2",582.42892886887,0.0158764455972211,0.106633586619729,0.148887851384375,0.881642127554422,0.933957621092951
"AMOTL1",2934.61820691929,0.0113309134085852,0.0762969441918735,0.148510710731612,0.881939733745349,0.934217228984037
"CPAMD8",56.7933469147094,-0.0440001184529,0.296753807908874,-0.148271453576129,0.882128543067115,0.934361566943252
"RP11-941H19.1",12.2106128365224,-0.0699735993528925,0.472426497656313,-0.148115314657473,0.882251763405529,0.934436419175227
"TAMM41",384.994423411333,-0.021468850178833,0.145249840400374,-0.147806359853169,0.882495590035684,0.934638994962446
"NUP35",419.87389472165,0.0139798490881744,0.0947881525939017,0.147485194147288,0.882749065292762,0.934851764739166
"ARG1",7.63361122838015,-0.127647198947996,0.867237627012671,-0.147188261869697,0.88298342535946,0.934993523866532
"RPS11P5",13.5891129531268,-0.0679099638581319,0.461400186690814,-0.147182350196227,0.88298809137657,0.934993523866532
"ART3",6.52103178554775,0.100052442706157,0.681041862869435,0.14691085550102,0.883202383445585,0.935109061572344
"ZNF443",101.538267380464,0.0322566353508712,0.219509772565497,0.146948516113316,0.883172657232184,0.935109061572344
"RPS7P10",11.016994932239,0.0735405392544596,0.50127186828656,0.146707892277767,0.883362588878267,0.935222994512919
"PRKD3",3573.88443367373,-0.0131870580889979,0.0900483297236613,-0.146444227554981,0.883570715089494,0.935387644975369
"CTSA",1081.59854307498,-0.0130960332638445,0.0894941461193508,-0.14633396520013,0.883657754092907,0.935424095107816
"MRPS35",2129.76992798155,0.0131192733536672,0.0897110445899625,0.146239221866503,0.883732543798314,0.935447574787345
"SNX3",4011.20248233184,0.00740828455992077,0.0508468352155215,0.1456980464668,0.884159763606694,0.935844083379405
"HMBOX1",518.727521020658,-0.0176949517782618,0.121595014662484,-0.145523661700921,0.884297435262141,0.935908218754835
"LMBRD2",1205.08431140948,-0.0169903315831787,0.116864349686956,-0.145385069344849,0.884406852352259,0.935908218754835
"MTND4P30",6.19501124357965,-0.104445239402432,0.718554697002225,-0.145354612304634,0.884430898134947,0.935908218754835
"RP11-350E12.5",9.31907907785251,-0.0765639761569779,0.526663900653375,-0.1453754017733,0.884414484872414,0.935908218754835
"BAZ1A",3779.75194661504,-0.0132685827852629,0.0913314879969867,-0.145279389137958,0.884490287156253,0.935915365146711
"PGGT1B",1074.82285301099,-0.0133238734614509,0.0918239786451025,-0.145102332288905,0.884630076879284,0.93600758089798
"NUP50",4215.19455154453,-0.00895251836187201,0.0619374334373833,-0.144541319603156,0.885073030677611,0.936420537812603
"CLDN18",15.7660897944003,-0.064146484464974,0.444296504287361,-0.144377648363143,0.885202265897867,0.936481461911877
"EYS",53.7487715384541,-0.0390888038555477,0.270820011959578,-0.144334990507947,0.8852359491488,0.936481461911877
"H3F3C",8.95615052379807,-0.0821848140858869,0.570393585919611,-0.14408439385479,0.885433828026394,0.936635070268149
"ARHGAP20",404.658982204672,0.0153858601450206,0.106846706129766,0.143999386619691,0.885500953995205,0.936650354728658
"MBOAT2",2056.68734084808,0.00992864744592575,0.0690875977834451,0.143710995380778,0.885728688275653,0.936835512832633
"RP3-468K18.6",10.4758850046844,0.0842411012681993,0.586670855809582,0.143591760923508,0.885822847061799,0.936879374470964
"ESRP1",41.8382783896301,0.0564808832863935,0.393981390132255,0.143359266962923,0.886006450881476,0.936962097247741
"GCFC2",1748.96570210981,0.00948127611700261,0.0661187385863892,0.143397716286051,0.885976086476203,0.936962097247741
"DCX",8.48887050554449,-0.0794315251930893,0.556274886620108,-0.142791859031621,0.886454566746586,0.937380234987871
"AP002962.1",16.4948807609922,0.0596857655193913,0.418553407799699,0.142600118424921,0.886606003947725,0.937386013826159
"GAPDHS",100.596864423172,0.0241651829885374,0.169467093077233,0.142595134841454,0.886609940049395,0.937386013826159
"NEUROG2",76.2579780994223,0.0272326326089852,0.190992679239066,0.14258469338973,0.886618186858351,0.937386013826159
"CNPY3",896.023060970625,0.00901512009876718,0.0632873166549449,0.142447500941135,0.88672654457033,0.937444835543435
"YBX1P10",12.904797636822,-0.0762202008062383,0.535902882225708,-0.142227637384,0.886900202216917,0.937572681071284
"RPL10A",24723.2276128103,0.00750535570750702,0.0528224778255114,0.142086399890203,0.887011760499064,0.937634867929009
"RP11-677M14.5",5.43137644694026,0.098895940880716,0.697582419409853,0.141769543109158,0.887262042114516,0.937787931453261
"TMEM14C",2373.48516211872,0.00923315063167778,0.0651218070260287,0.141782776819866,0.88725158872979,0.937787931453261
"RILPL2",763.828952257904,0.00958461658682676,0.0677490131702384,0.14147241617738,0.887496749558657,0.937924499489003
"RP11-894J14.5",31.9282265881056,-0.0512346390064344,0.362044204117776,-0.141514871454115,0.887463212547776,0.937924499489003
"ARPC1A",4019.25502270885,-0.00620151662171816,0.0439898014582966,-0.140976235766769,0.887888715939846,0.937986937739836
"CNN2P1",7.06433512541224,0.0854042675176347,0.605984810128862,0.140934667156877,0.887921555035299,0.937986937739836
"IQSEC2",598.889670793044,0.0121970416550996,0.0864836673230542,0.141032891326617,0.887843958502426,0.937986937739836
"MPP7",442.415754321627,0.0182916613440909,0.129733167378864,0.140994486711892,0.887874297800688,0.937986937739836
"MSANTD3",916.269675637219,-0.0114686541542715,0.0813782667216036,-0.140930184634013,0.887925096228385,0.937986937739836
"RAD1",1677.11245013958,0.00737626491044903,0.0522643413522125,0.141133796382125,0.887764245204453,0.937986937739836
"SGSH",1610.56183376225,0.0122848609448408,0.0869431496050963,0.141297629550342,0.887634822173281,0.937986937739836
"CXCL12",80.460773104439,0.0348187813692027,0.247855122747088,0.140480378147083,0.888280454718844,0.938250847413316
"HMGA1P8",5.37251694966756,-0.0946385856011827,0.673663304868129,-0.14048350996305,0.888277980427384,0.938250847413316
"TTC22",15.8392500527341,0.0601626304110198,0.428660504357715,0.140350300061268,0.888383223882459,0.938303659272587
"CASP8AP2",2913.07061357913,-0.0097991460505497,0.0700739399816864,-0.139840089669721,0.888786337510646,0.938506810920704
"GOLGA2P10",14.7944597054002,0.0808864159251076,0.577863336463244,0.139974992045983,0.888679749294313,0.938506810920704
"PITPNA",3346.01890651195,0.00739517887877816,0.0528906841098862,0.139820064785206,0.888802159617784,0.938506810920704
"RP11-483G21.3",10.6479116482678,0.083446811808215,0.59701736633886,0.139772838301075,0.888839474489885,0.938506810920704
"RPL9P29",12.9048588960187,-0.0660596715017553,0.472222834415324,-0.139890887706746,0.888746201049273,0.938506810920704
"STMND1",43.5377193655194,0.0368550595412184,0.264026051486448,0.13958872366468,0.888984950598792,0.938604679448793
"PDE6C",11.3385634465326,0.0898289791510415,0.644075909530857,0.139469552923463,0.889079114012956,0.938648362799214
"ADAL",620.873955574683,-0.0139049109277136,0.0998123887929795,-0.139310471333911,0.889204815641464,0.938725335564975
"OSBPL5",529.425440760812,0.0173340915750113,0.124932707065191,0.138747426372232,0.88964973969257,0.939139279356067
"CCL28",23.5646693636965,-0.0501886161220276,0.361986312310549,-0.138647828426647,0.889728446658878,0.939166607897982
"KIR3DX1",47.3174603218034,0.0346395578008565,0.250155722013525,0.138471978662089,0.889867414040734,0.93925753823212
"GPHA2",5.69728972191262,-0.0949601932730254,0.686808975757363,-0.138262889136401,0.890032653945305,0.93928787138968
"OLA1",4418.75227965237,0.00968615310078762,0.0700701502301877,0.13823508396896,0.890054628257393,0.93928787138968
"RPP25L",911.118496041059,-0.0104025229945578,0.075245809984289,-0.138247206013595,0.890045048243848,0.93928787138968
"AC012358.4",97.2115595010655,0.0234328975933263,0.169762574885552,0.138033353989381,0.890214057177811,0.939288876731465
"TMEM130",91.1543762709545,-0.0321199656500044,0.232676409149883,-0.138045647890817,0.890204341075739,0.939288876731465
"TPM1",874.576835899303,0.00990861232278274,0.0717650013010923,0.138070259083684,0.890184890435588,0.939288876731465
"RP11-447L10.1",5.84589259163445,0.179316258952301,1.30012162496516,0.137922680085493,0.890301525592652,0.939325427316379
"NHLRC2",3857.27271288088,0.0107630663247719,0.0780785726117224,0.137849168661108,0.890359624288156,0.939330988457797
"AP000619.5",6.83354002664142,0.0986650128061169,0.716443112853132,0.137715069118604,0.89046560944655,0.939387066245571
"TMOD3",1819.81640277556,-0.0119167189556809,0.0865873067447519,-0.137626626854325,0.890535510587656,0.939405073194062
"BMP2K",993.574601665881,-0.0125952353261114,0.0918897342378735,-0.137069014624705,0.89097624401279,0.939584882203642
"DES",14.8308787828863,-0.0701179013724387,0.511772744722243,-0.137009839026293,0.891023018037107,0.939584882203642
"ELOVL2",1484.21602569457,0.00938553634993104,0.0684607456829299,0.137093691520676,0.890956738826013,0.939584882203642
"HELT",7.0011079100462,-0.0887081078180231,0.646745989750326,-0.137160661564007,0.890903804494311,0.939584882203642
"TMPRSS6",24.0431348474528,0.0458098596624022,0.333945238319812,0.137177759721584,0.890890289879684,0.939584882203642
"ZNF567",306.77435308085,-0.0162358208406074,0.11847021372797,-0.137045594244372,0.890994756081696,0.939584882203642
"EML5",1121.17897784285,0.0133312539964045,0.0974492143497266,0.136802067470356,0.891187249404919,0.939702335389247
"GDNF",102.788244962094,-0.025599408204961,0.187415198062141,-0.136591954492789,0.891353336278056,0.939821731046022
"ACAA2",1364.6059874468,0.00863490257446088,0.0632648324376058,0.136488191650187,0.891435358891807,0.939852482446204
"CCDC112",602.594566143075,0.0123293967075022,0.090530068215595,0.136191178804152,0.891670148488383,0.93988537050083
"DCC",7.32681822466584,-0.0870741371715239,0.639495046723763,-0.136160768746558,0.891694188271671,0.93988537050083
"GBP4",40.1218133322569,0.0358041353004301,0.262686974168381,0.136299622064548,0.891584422645317,0.93988537050083
"HGFAC",7.04529492853333,-0.0813346838111227,0.597840208155659,-0.136047530262377,0.891783706524914,0.93988537050083
"JMJD7-PLA2G4B",387.284148983998,0.0584683659194604,0.429031914690405,0.136279758958379,0.891600124600792,0.93988537050083
"RBM22",2415.6874293899,0.00793645076998097,0.0583122776214126,0.136102568682151,0.891740196911122,0.93988537050083
"AC068533.7",31.4599113902147,0.166369010374095,1.2242214757756,0.135897804168721,0.891902071391782,0.93989869800375
"SETDB2",467.53559708738,0.0161891689301102,0.119090333375856,0.135940243604964,0.891868520961555,0.93989869800375
"OXSR1",2540.55922946947,-0.00848244178980294,0.0624882775172288,-0.135744528843257,0.892023244572604,0.939914981436768
"ZMPSTE24",2938.23790627688,0.0112868851717332,0.0831469289220996,0.135746266495397,0.892021870842013,0.939914981436768
"SRSF2",11962.2688214262,-0.00848101572351031,0.0625235570813411,-0.135645125124228,0.892101830420551,0.9399420861998
"PCDHB13",19.3990509770247,0.0544520698804295,0.401847395228734,0.135504349479322,0.892213125588657,0.940003649113699
"ZNF277",1086.85090113604,-0.0127337339227743,0.0940428122647978,-0.135403584985525,0.892292789829077,0.940031881499633
"CDK5R2",23.0115840918025,-0.0482710323924927,0.357532516866585,-0.135011586681793,0.892602713364771,0.940246969569846
"CXCR5",37.2603337272307,-0.171323874683955,1.26894565187247,-0.13501277570962,0.892601773265194,0.940246969569846
"C15orf65",40.947689411599,-0.0361193929999149,0.267977861354181,-0.134784988645673,0.892781874850326,0.94032428128857
"CTA-215D11.4",11.0877976483974,-0.0714046585258596,0.52971647207618,-0.134797882055649,0.892771680429343,0.94032428128857
"CCDC102A",393.402283670716,-0.0159391864783159,0.118523219550018,-0.134481551706326,0.893021798175937,0.940473610732562
"MEF2C",499.435879989893,-0.0141807475133703,0.105507591424914,-0.134404997041965,0.893082330421198,0.940473610732562
"TLL2",61.4398349802032,0.0321724968571113,0.239276636882888,0.134457326365958,0.893040953234592,0.940473610732562
"CBX3P2",15.2527378561461,-0.0646364131619215,0.481195728119748,-0.134324578097328,0.893145918847491,0.940484874039277
"TAPBPL",24.0031940099238,0.0503319780783317,0.375350189148949,0.134093386744927,0.893328729028574,0.940519088730558
"TVP23A",33.7920029975628,-0.041667148849731,0.310612714395763,-0.134145020208804,0.893287900353545,0.940519088730558
"ZNF836",38.7216318591559,-0.0387162006081616,0.288748435249131,-0.134082806629783,0.893337095189831,0.940519088730558
"CLCN4",37.7809055308243,0.0404897645830338,0.302562599465501,0.13382276809679,0.893542722795589,0.940624187675589
"NLRX1",1072.89656212355,-0.0130854940244934,0.0977820798582458,-0.133823028140364,0.893542517160421,0.940624187675589
"AFAP1L1",400.166797913411,0.0153808384246931,0.115021439419929,0.133721491421608,0.89362281009525,0.940628645223878
"RPL3P12",8.76807753684219,-0.0770345768917549,0.576245446406447,-0.133683619319084,0.893652758774364,0.940628645223878
"CAB39",2469.87499868249,-0.00788332810301854,0.0590298141106411,-0.133548245438189,0.893759811607101,0.940685640475072
"FBN1",471.666894504817,-0.017217348077016,0.128993835389684,-0.133474192972116,0.893818372661051,0.940691594216404
"OSR1",5.53457350901471,0.105952186682926,0.794345174050865,0.13338305581012,0.893890445170974,0.940711766429042
"C9orf66",34.6527447144475,0.0368275621421867,0.276883159843746,0.133007591227179,0.894187376914171,0.940923053197046
"ZBED1",1577.82545535336,-0.0106928083866381,0.080399860696041,-0.132995359619629,0.894197050386575,0.940923053197046
"ACTG1P9",45.8429495737564,0.0321115550968588,0.241813524516494,0.132794702699387,0.894355743889333,0.941034350085581
"CTD-2073O6.1",15.1919133416868,0.0563775829646111,0.425179659784495,0.132597083767334,0.894512038872027,0.941037722427562
"FAM98C",438.99977350064,0.0292920005373853,0.220847296071481,0.132634635145836,0.894482339519271,0.941037722427562
"MEMO1P1",11.0340732935122,0.096939786391923,0.731250777992247,0.132567088213,0.894535762436231,0.941037722427562
"TMEM254",775.706225920494,-0.0153202405427832,0.115604402958544,-0.132522984857913,0.894570644069124,0.941037722427562
"ALDH3A1",31.4532618042531,-0.042373812415259,0.320059777091862,-0.132393432252804,0.894673109253256,0.941077120078293
"BOD1L1",3706.14171637389,0.00636935951695883,0.0481768209517117,0.13220796621975,0.894819800301653,0.941077120078293
"CT45A1",7.77345966232691,0.168598377392412,1.27524551122704,0.132208563690756,0.894819327736847,0.941077120078293
"SOCS5P4",6.86096330531052,0.0895010246510334,0.676939860397962,0.132214144692879,0.894814913490669,0.941077120078293
"SATB1",1028.88596190087,-0.0112122850988499,0.085003479254555,-0.131903837315566,0.895060353412773,0.941274434825676
"LRRC37A6P",88.9555755731696,-0.0248531907451566,0.188632058475513,-0.131754861533163,0.895178190483795,0.941342681707514
"AC007040.11",95.3452841921505,0.0232484617954067,0.176856444566209,0.13145385712367,0.895416286424362,0.941537373678981
"SCML2",1878.34816926733,-0.00985475141028178,0.0751152276630009,-0.131195121373983,0.89562095518146,0.941696895753152
"KLHDC8A",36.7953646060166,-0.0588259338788859,0.448803155183682,-0.131072906238393,0.895717633917315,0.94174286002151
"AC006539.2",10.3357155694754,-0.07735464001041,0.591511472330536,-0.130774538836306,0.895953665059133,0.941886279816229
"AL049829.1",124.131972913432,0.0329052195471561,0.251660497975248,0.130752421662905,0.89597116178005,0.941886279816229
"FAM178B",6.3202932299508,-0.114816543775812,0.878476713503973,-0.130699587149947,0.896012958950087,0.941886279816229
"FAM65B",103.856677757644,-0.0236081764298241,0.181125075482188,-0.130341844534639,0.896295975277399,0.942017899756075
"SPTLC3",28.4773529266066,0.0489497321615479,0.375255801554186,0.130443638602826,0.896215442896839,0.942017899756075
"TRIP10",2214.36618247828,0.00812259705620644,0.0623183298678396,0.130340416269696,0.896297105228799,0.942017899756075
"PAPLN",45.879506651815,-0.0448036147745625,0.344150417485207,-0.130186140996003,0.896419159145071,0.942034814938447
"TMEM5",509.377562520078,-0.0110779092240582,0.0850723344253312,-0.130217529575156,0.896394326068584,0.942034814938447
"OSGIN2",774.180593249351,0.0132342166836344,0.101919905283735,0.12984918546374,0.896685747923711,0.942259280410821
"DDX59",607.836230304883,0.0135563736642202,0.104617140459205,0.129580808696511,0.896898087654397,0.942426716498218
"FOXL1",60.3647382980387,0.0344388409347271,0.266097245813844,0.129422011976854,0.897023731116523,0.942503041008267
"ZCCHC3",2229.6230011976,0.00637250349924665,0.0492638208049926,0.129354633788389,0.897077043003706,0.94250336218677
"BCCIP",2774.24497066945,-0.0071302667147423,0.0551757096262249,-0.129228364493083,0.897176952764988,0.942552637938804
"NT5C3AP1",20.2307978191615,-0.04765752221167,0.369950358151109,-0.128821397686562,0.897498973699118,0.942835238765451
"AC010886.2",10.593505320432,0.0708373081753361,0.550452204820684,0.128689298643853,0.897603503440934,0.94288934215651
"C1orf167",87.4270810236197,-0.0260303202216693,0.202864806067489,-0.128313632740267,0.897900776920675,0.943046077639534
"CSNK2A1",7042.93988225489,0.00531222529957301,0.041429277513374,0.128223942545417,0.897971753053185,0.943046077639534
"LILRA2",15.0441426079344,-0.060048982013863,0.468526386550881,-0.128165635357107,0.898017894752409,0.943046077639534
"SPOPL",710.206461866197,-0.0120016129130902,0.0935471345960059,-0.128294821267595,0.897915663269284,0.943046077639534
"TEKT5",13.1674261185895,-0.0693560082711724,0.540662494768802,-0.128279673441803,0.897927650438527,0.943046077639534
"FRAS1",1541.11673325671,0.0138851448245658,0.10846514330277,0.128014811042168,0.898137251964139,0.943109165537287
"RP11-182J1.14",30.6387068053394,-0.0389120461970669,0.304105669596274,-0.127955674909731,0.898184050908747,0.943109165537287
"DPYSL3",156.413819257206,0.03529717245476,0.276757153484493,0.127538428583881,0.898514259893938,0.943400180405911
"ESRRG",180.597022301275,0.023111479119133,0.181437404407486,0.127379903799921,0.898639721109764,0.943420492475215
"TPRG1",6.84436361332532,-0.0859238071920669,0.674251098664615,-0.127435917215771,0.898595390141523,0.943420492475215
"ZNF141",12.9945499694114,0.0624814189598767,0.49092790790456,0.127272086092167,0.898725052689212,0.943454372527268
"INTS8",1956.49074911898,0.0122924725022899,0.0967838020345054,0.127009605366686,0.89893279613814,0.943616745270221
"UMPS",1636.37996599396,-0.0101556520486831,0.0801623520321352,-0.12668854881668,0.899186909525619,0.943827770854488
"CT476828.20",12.2674402337096,0.0626181524636774,0.494611035925298,0.126600799245278,0.89925636432611,0.943844956855118
"GAPDHP60",7.4031198738937,-0.0789217992989081,0.624411119156503,-0.126393968457066,0.89942007633851,0.94396106583491
"SRSF8",1371.60954409717,-0.0070424331027489,0.0557734913240201,-0.126268464382755,0.899519418203297,0.944009607216716
"PIGV",431.729193127946,0.0148320246725124,0.117700618778995,0.126014840247886,0.899720177402021,0.944164570018021
"C12orf60",102.425418738179,-0.0264737559273267,0.210277402424551,-0.125899196119401,0.899811719017173,0.944204908577418
"PLRG1",2279.18580335153,-0.00580275151934357,0.04615654754335,-0.125718924577139,0.899954421078343,0.944250252419524
"STK17B",1104.57483245884,0.012468123506294,0.0991812915488609,0.125710437034909,0.899961139854546,0.944250252419524
"CABP4",13.3050819990253,0.0823706405566948,0.656418372705197,0.125484971143073,0.90013962228105,0.94430850387376
"CD3G",17.1328159525467,0.0491708650142815,0.391990123514564,0.12543904058964,0.900175982265352,0.94430850387376
"NAV2",278.996184338715,0.0227104624267771,0.180986616403473,0.125481446518392,0.900142412470751,0.94430850387376
"VMP1",2723.22688078807,-0.00751777167873104,0.0600233803208633,-0.125247389243054,0.900327701398479,0.944411943753546
"PLAC8",66.9345907929084,-0.0283668414580279,0.226949947964329,-0.124991619132191,0.900530185269906,0.944568618704825
"PLA2G15",577.122052488496,0.0135711414661733,0.108741931137223,0.124801365253002,0.900680806528613,0.944670879542575
"INIP",1215.80822032959,-0.00987349758158354,0.0792904317467814,-0.124523191059359,0.900901039471102,0.944846135592525
"INSR",2126.98839445475,-0.0118846061262288,0.0955246081429523,-0.124414078814576,0.900987426673751,0.944881004640871
"EPM2AIP1",5.62479930595696,-0.129256908876116,1.04205695621389,-0.124040157407274,0.901283479553927,0.945079999407229
